call_id,path,top1_class,top1_idx,top1_prob,high_confidence,softmax_12
131205_1800_m2fm2_chunk_022,data/lab_cnn_training/held_out_844/patches/131205_1800_m2fm2_chunk_022_0351ms.png,Short,3,0.5401223,False,"[0.03435, 0.00494, 0.08773, 0.54012, 0.00895, 0.02703, 0.2625, 0.00181, 0.01638, 0.00563, 0.00958, 0.00096]"
131204_1400_m4fm4_chunk_208,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_208_1319ms.png,Short,3,0.67477614,False,"[0.00875, 0.0032, 0.00663, 0.67478, 0.00108, 0.01113, 0.24248, 0.00303, 0.04363, 0.00096, 0.00134, 0.00301]"
131205_1000_m2fm2_chunk_107,data/lab_cnn_training/held_out_844/patches/131205_1000_m2fm2_chunk_107_0291ms.png,Noise,0,0.40423322,False,"[0.40423, 0.00472, 0.03749, 0.2748, 0.03667, 0.06327, 0.12562, 0.0045, 0.01458, 0.0174, 0.01377, 0.00294]"
131210_1000_m6fm6_chunk_027,data/lab_cnn_training/held_out_844/patches/131210_1000_m6fm6_chunk_027_0867ms.png,Short,3,0.7990957,False,"[0.02854, 0.00208, 0.00325, 0.7991, 0.00271, 0.09774, 0.03327, 0.00192, 0.02422, 0.00222, 0.00363, 0.00133]"
131205_1800_m6fm6_chunk_254,data/lab_cnn_training/held_out_844/patches/131205_1800_m6fm6_chunk_254_1413ms.png,Short,3,0.80706674,False,"[0.00322, 0.00274, 0.02242, 0.80707, 0.00085, 0.005, 0.14618, 0.00098, 0.00752, 0.00097, 0.00251, 0.00056]"
131204_1400_m6fm6_chunk_113,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_113_1123ms.png,Short,3,0.50728357,False,"[0.07529, 0.00971, 0.206, 0.50728, 0.01546, 0.01959, 0.10175, 0.00265, 0.02271, 0.01358, 0.02411, 0.00187]"
131211_1000_m4fm2_chunk_269,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_269_0112ms.png,Flat,6,0.57585746,False,"[0.00511, 0.02837, 0.02921, 0.09704, 0.00384, 0.15812, 0.57586, 0.00513, 0.02658, 0.01175, 0.05597, 0.00303]"
131208_1400_m5fm5_chunk_040,data/lab_cnn_training/held_out_844/patches/131208_1400_m5fm5_chunk_040_1558ms.png,Short,3,0.88187134,True,"[0.01437, 0.01438, 0.01125, 0.88187, 0.00057, 0.01132, 0.0291, 0.00249, 0.02896, 0.00072, 0.00389, 0.00107]"
131205_1000_m6fm6_chunk_106,data/lab_cnn_training/held_out_844/patches/131205_1000_m6fm6_chunk_106_1464ms.png,Short,3,0.46402624,False,"[0.25689, 0.00633, 0.04489, 0.46403, 0.01265, 0.04198, 0.11271, 0.00395, 0.0238, 0.01209, 0.01845, 0.00222]"
131217_1400_m3fm2_chunk_288,data/lab_cnn_training/held_out_844/patches/131217_1400_m3fm2_chunk_288_1840ms.png,Short,3,0.48346663,False,"[0.05431, 0.00389, 0.01679, 0.48347, 0.01204, 0.08935, 0.29611, 0.00409, 0.02174, 0.00699, 0.00884, 0.00237]"
131205_1000_m1fm1_chunk_217,data/lab_cnn_training/held_out_844/patches/131205_1000_m1fm1_chunk_217_1537ms.png,Noise,0,0.34701255,False,"[0.34701, 0.00471, 0.04669, 0.29746, 0.03617, 0.07184, 0.1394, 0.00394, 0.01468, 0.01898, 0.01649, 0.00262]"
131205_1000_m4fm4_chunk_039,data/lab_cnn_training/held_out_844/patches/131205_1000_m4fm4_chunk_039_0022ms.png,Step up,1,0.44857183,False,"[0.00015, 0.44857, 0.33538, 0.05214, 0.00254, 0.00086, 0.07972, 0.04686, 0.0222, 0.00313, 0.00529, 0.00314]"
131211_1000_m4fm2_chunk_096,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_096_1025ms.png,Short,3,0.6883317,False,"[0.01219, 0.00224, 0.0053, 0.68833, 0.00263, 0.10101, 0.16432, 0.00104, 0.01581, 0.00196, 0.00433, 0.00083]"
131211_1800_m1fm4_chunk_093,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_093_0649ms.png,Short,3,0.34852463,False,"[0.10381, 0.00491, 0.02483, 0.34852, 0.0177, 0.10748, 0.28743, 0.00479, 0.07171, 0.01179, 0.01289, 0.00414]"
131211_1800_m1fm4_chunk_189,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_189_0854ms.png,Noise,0,0.5038971,False,"[0.5039, 0.00353, 0.03136, 0.21622, 0.0196, 0.06156, 0.12079, 0.00406, 0.01877, 0.00879, 0.00932, 0.00211]"
131208_1000_m5fm5_chunk_138,data/lab_cnn_training/held_out_844/patches/131208_1000_m5fm5_chunk_138_1959ms.png,Flat,6,0.46301493,False,"[9e-05, 0.20027, 0.01277, 0.02156, 0.00343, 0.04142, 0.46301, 0.19703, 0.01911, 0.02514, 0.00805, 0.0081]"
131209_1000_m3fm3_chunk_195,data/lab_cnn_training/held_out_844/patches/131209_1000_m3fm3_chunk_195_0022ms.png,Noise,0,0.41594908,False,"[0.41595, 0.00307, 0.02594, 0.35203, 0.02299, 0.05631, 0.0893, 0.00302, 0.00854, 0.01085, 0.01041, 0.0016]"
131211_1800_m2fm3_chunk_208,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_208_0052ms.png,Short,3,0.44718874,False,"[0.03208, 0.01318, 0.06163, 0.44719, 0.01199, 0.05825, 0.23865, 0.00816, 0.01902, 0.04997, 0.0522, 0.00768]"
131210_1000_m4fm1_chunk_020,data/lab_cnn_training/held_out_844/patches/131210_1000_m4fm1_chunk_020_0423ms.png,Short,3,0.82586664,False,"[0.00113, 0.01714, 0.07643, 0.82587, 0.00075, 0.00219, 0.06493, 0.00138, 0.0028, 0.00119, 0.00571, 0.00049]"
131211_1800_m1fm4_chunk_225,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_225_0641ms.png,Flat,6,0.3377605,False,"[0.12075, 0.00799, 0.03949, 0.27492, 0.02613, 0.1104, 0.33776, 0.0067, 0.02942, 0.01845, 0.02359, 0.00441]"
131211_1800_m4fm2_chunk_305,data/lab_cnn_training/held_out_844/patches/131211_1800_m4fm2_chunk_305_1033ms.png,Noise,0,0.321297,False,"[0.3213, 0.00687, 0.05775, 0.21887, 0.0527, 0.07824, 0.1847, 0.00773, 0.02037, 0.02711, 0.0196, 0.00474]"
131204_1400_m2fm2_chunk_286,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_286_0261ms.png,Short,3,0.58491176,False,"[0.09812, 0.06952, 0.01288, 0.58491, 0.00511, 0.03148, 0.09444, 0.02307, 0.06992, 0.00207, 0.00297, 0.0055]"
131211_1800_m1fm4_chunk_099,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_099_0969ms.png,Short,3,0.37948313,False,"[0.23756, 0.00299, 0.0312, 0.37948, 0.01915, 0.07345, 0.21773, 0.00232, 0.01231, 0.01049, 0.012, 0.00133]"
131212_1000_m2fm3_chunk_030,data/lab_cnn_training/held_out_844/patches/131212_1000_m2fm3_chunk_030_0777ms.png,Noise,0,0.57851046,False,"[0.57851, 0.00307, 0.02161, 0.1669, 0.02326, 0.06413, 0.10772, 0.00261, 0.01355, 0.00898, 0.00816, 0.00149]"
131218_1000_m3fm3_chunk_266,data/lab_cnn_training/held_out_844/patches/131218_1000_m3fm3_chunk_266_1908ms.png,Noise,0,0.4993672,False,"[0.49937, 0.00237, 0.02917, 0.28787, 0.02172, 0.04105, 0.08615, 0.00246, 0.00922, 0.01049, 0.0085, 0.00163]"
131211_1800_m1fm4_chunk_075,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_075_0786ms.png,Short,3,0.3499233,False,"[0.31835, 0.00318, 0.03157, 0.34992, 0.02039, 0.06731, 0.17082, 0.0024, 0.01452, 0.00905, 0.01099, 0.00152]"
131204_1400_m3fm3_chunk_067,data/lab_cnn_training/held_out_844/patches/131204_1400_m3fm3_chunk_067_0718ms.png,Up-FM,5,0.40062582,False,"[0.00247, 0.00548, 0.00958, 0.39651, 0.04116, 0.40063, 0.06935, 0.00225, 0.02445, 0.03368, 0.01219, 0.00225]"
131211_1800_m2fm3_chunk_074,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_074_0022ms.png,Noise,0,0.3579555,False,"[0.35796, 0.0054, 0.03948, 0.25712, 0.0487, 0.07833, 0.14863, 0.00633, 0.01578, 0.02203, 0.0165, 0.00375]"
131211_1800_m2fm3_chunk_030,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_030_1025ms.png,Short,3,0.3504082,False,"[0.26727, 0.00652, 0.03445, 0.35041, 0.02588, 0.06577, 0.18172, 0.00593, 0.02715, 0.01549, 0.0156, 0.00382]"
131211_1800_m3fm1_chunk_153,data/lab_cnn_training/held_out_844/patches/131211_1800_m3fm1_chunk_153_1964ms.png,Short,3,0.7411675,False,"[0.02074, 0.01084, 0.00515, 0.74117, 0.00055, 0.02365, 0.16504, 0.00667, 0.02356, 0.00054, 0.00121, 0.00088]"
131211_1800_m4fm2_chunk_089,data/lab_cnn_training/held_out_844/patches/131211_1800_m4fm2_chunk_089_0317ms.png,Flat,6,0.48223084,False,"[0.07358, 0.02588, 0.03533, 0.11792, 0.01313, 0.15849, 0.48223, 0.00686, 0.04054, 0.01515, 0.02691, 0.00399]"
131211_1800_m1fm4_chunk_282,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_282_1686ms.png,Noise,0,0.42439437,False,"[0.42439, 0.0034, 0.04285, 0.26709, 0.03819, 0.0535, 0.12216, 0.00407, 0.01086, 0.01827, 0.01268, 0.00253]"
131211_1800_m2fm3_chunk_122,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_122_1780ms.png,Noise,0,0.3976779,False,"[0.39768, 0.0046, 0.04917, 0.25099, 0.04398, 0.06331, 0.13328, 0.00483, 0.01367, 0.02024, 0.01517, 0.0031]"
131205_1000_m2fm2_chunk_029,data/lab_cnn_training/held_out_844/patches/131205_1000_m2fm2_chunk_029_0022ms.png,Step up,1,0.7269359,False,"[3e-05, 0.72694, 0.05488, 0.00457, 0.00037, 0.00049, 0.00657, 0.02849, 0.00373, 0.11221, 0.05253, 0.00919]"
131212_1000_m4fm3_chunk_111,data/lab_cnn_training/held_out_844/patches/131212_1000_m4fm3_chunk_111_0022ms.png,Reverse Chevron,10,0.5236764,False,"[0.0, 0.00532, 0.00029, 8e-05, 5e-05, 0.00298, 0.00017, 0.0007, 0.00035, 0.46622, 0.52368, 0.00016]"
131211_1800_m2fm3_chunk_015,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_015_1042ms.png,Short,3,0.37952578,False,"[0.32104, 0.00386, 0.06112, 0.37953, 0.02488, 0.04691, 0.13194, 0.00224, 0.00727, 0.00939, 0.01101, 0.00082]"
131204_1400_m6fm6_chunk_250,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_250_1951ms.png,Up-FM,5,0.5144669,False,"[2e-05, 0.00823, 0.00046, 0.00649, 0.00013, 0.51447, 0.01418, 0.10074, 0.34177, 0.00219, 0.00283, 0.00848]"
131204_1800_m4fm4_chunk_033,data/lab_cnn_training/held_out_844/patches/131204_1800_m4fm4_chunk_033_1968ms.png,Down-FM,2,0.8699374,True,"[1e-05, 0.10943, 0.86994, 0.0013, 0.00042, 7e-05, 0.00113, 0.00318, 0.01307, 0.00031, 0.00102, 0.00015]"
131212_1000_m4fm3_chunk_123,data/lab_cnn_training/held_out_844/patches/131212_1000_m4fm3_chunk_123_1964ms.png,Up-FM,5,0.43702137,False,"[7e-05, 0.07345, 0.01969, 0.01124, 0.00167, 0.43702, 0.32284, 0.0302, 0.06681, 0.01482, 0.01682, 0.00537]"
131211_1800_m1fm4_chunk_311,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_311_0022ms.png,Noise,0,0.40176535,False,"[0.40177, 0.00283, 0.03796, 0.27804, 0.0364, 0.06212, 0.13838, 0.00292, 0.00843, 0.0169, 0.01242, 0.00184]"
131205_1000_m4fm4_chunk_010,data/lab_cnn_training/held_out_844/patches/131205_1000_m4fm4_chunk_010_0125ms.png,Noise,0,0.35438353,False,"[0.35438, 0.00523, 0.04312, 0.26633, 0.03432, 0.07727, 0.15405, 0.00588, 0.01691, 0.02133, 0.01796, 0.00321]"
131205_1000_m4fm4_chunk_038,data/lab_cnn_training/held_out_844/patches/131205_1000_m4fm4_chunk_038_1964ms.png,Reverse Chevron,10,0.5017165,False,"[1e-05, 0.26791, 0.00286, 0.00175, 3e-05, 0.01676, 0.00767, 0.025, 0.02408, 0.13809, 0.50172, 0.01412]"
131210_1000_m6fm6_chunk_134,data/lab_cnn_training/held_out_844/patches/131210_1000_m6fm6_chunk_134_0022ms.png,Complex,9,0.9198902,True,"[0.00036, 0.00285, 0.0014, 0.00203, 0.01352, 0.02265, 0.00499, 0.01073, 0.00705, 0.91989, 0.012, 0.00253]"
131204_1800_m5fm5_chunk_012,data/lab_cnn_training/held_out_844/patches/131204_1800_m5fm5_chunk_012_1473ms.png,Down-FM,2,0.5551458,False,"[0.00273, 0.01627, 0.55515, 0.29371, 0.00334, 0.00528, 0.10966, 0.00055, 0.00259, 0.00143, 0.00919, 0.00011]"
131211_1800_m1fm4_chunk_309,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_309_0803ms.png,Noise,0,0.64614767,False,"[0.64615, 0.00196, 0.01757, 0.20737, 0.01349, 0.03156, 0.06247, 0.00161, 0.00736, 0.00517, 0.00448, 0.0008]"
131205_1800_m4fm4_chunk_217,data/lab_cnn_training/held_out_844/patches/131205_1800_m4fm4_chunk_217_0022ms.png,Flat,6,0.5954166,False,"[0.00522, 0.00755, 0.04716, 0.32661, 0.00307, 0.00663, 0.59542, 0.00229, 0.00272, 0.00117, 0.00175, 0.00042]"
131211_1800_m1fm4_chunk_100,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_100_1294ms.png,Short,3,0.37809905,False,"[0.35872, 0.00353, 0.02154, 0.3781, 0.01987, 0.06254, 0.11181, 0.00347, 0.01653, 0.01114, 0.0104, 0.00236]"
131204_1400_m4fm4_chunk_026,data/lab_cnn_training/held_out_844/patches/131204_1400_m4fm4_chunk_026_0022ms.png,Flat,6,0.61930853,False,"[0.00834, 0.02043, 0.03249, 0.23232, 0.00388, 0.0565, 0.61931, 0.00394, 0.01019, 0.00248, 0.00908, 0.00103]"
131205_1000_m1fm1_chunk_265,data/lab_cnn_training/held_out_844/patches/131205_1000_m1fm1_chunk_265_1541ms.png,Noise,0,0.38452816,False,"[0.38453, 0.0042, 0.03424, 0.27338, 0.0357, 0.06861, 0.14655, 0.00465, 0.01598, 0.01624, 0.01329, 0.00263]"
131204_1400_m3fm3_chunk_209,data/lab_cnn_training/held_out_844/patches/131204_1400_m3fm3_chunk_209_0022ms.png,Short,3,0.8081791,False,"[0.07905, 0.02469, 0.00467, 0.80818, 0.00147, 0.02859, 0.00998, 0.00308, 0.0369, 0.00054, 0.00198, 0.00087]"
131210_1000_m2fm4_chunk_288,data/lab_cnn_training/held_out_844/patches/131210_1000_m2fm4_chunk_288_0022ms.png,Reverse Chevron,10,0.629607,False,"[0.0, 0.01497, 0.00193, 0.00358, 1e-05, 0.01121, 0.00106, 0.14023, 0.08929, 0.08991, 0.62961, 0.0182]"
131205_1000_m2fm2_chunk_112,data/lab_cnn_training/held_out_844/patches/131205_1000_m2fm2_chunk_112_1964ms.png,Step down,8,0.8482708,False,"[1e-05, 0.00678, 0.00037, 0.00712, 9e-05, 0.06214, 0.04009, 0.02248, 0.84827, 0.0003, 0.00034, 0.01202]"
131211_1800_m1fm4_chunk_093,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_093_1157ms.png,Flat,6,0.24754801,False,"[0.20986, 0.0146, 0.04659, 0.21419, 0.02357, 0.12743, 0.24755, 0.01258, 0.0332, 0.02909, 0.03479, 0.00655]"
131205_1000_m5fm5_chunk_307,data/lab_cnn_training/held_out_844/patches/131205_1000_m5fm5_chunk_307_1575ms.png,Short,3,0.586508,False,"[0.00531, 0.02521, 0.07237, 0.58651, 0.00229, 0.03565, 0.23398, 0.0026, 0.02522, 0.00125, 0.00904, 0.00056]"
131212_1000_m3fm4_chunk_025,data/lab_cnn_training/held_out_844/patches/131212_1000_m3fm4_chunk_025_0022ms.png,Step down,8,0.47654963,False,"[9e-05, 0.03802, 0.00034, 0.01902, 0.0002, 0.34665, 0.01724, 0.09024, 0.47655, 0.00087, 0.00077, 0.01001]"
131205_1000_m3fm3_chunk_041,data/lab_cnn_training/held_out_844/patches/131205_1000_m3fm3_chunk_041_0056ms.png,Flat,6,0.5442745,False,"[0.03718, 0.0075, 0.06471, 0.27524, 0.01164, 0.03951, 0.54427, 0.00242, 0.00712, 0.00445, 0.00524, 0.00072]"
131205_1400_m1fm1_chunk_023,data/lab_cnn_training/held_out_844/patches/131205_1400_m1fm1_chunk_023_1929ms.png,Short,3,0.71374315,False,"[0.0038, 0.02621, 0.05488, 0.71374, 0.00173, 0.02757, 0.10018, 0.00562, 0.02151, 0.00697, 0.03527, 0.00251]"
131209_1000_m3fm3_chunk_123,data/lab_cnn_training/held_out_844/patches/131209_1000_m3fm3_chunk_123_0385ms.png,Noise,0,0.49671933,False,"[0.49672, 0.00347, 0.02651, 0.26831, 0.02552, 0.05176, 0.08982, 0.00327, 0.01192, 0.01067, 0.0098, 0.00224]"
131205_1000_m4fm4_chunk_010,data/lab_cnn_training/held_out_844/patches/131205_1000_m4fm4_chunk_010_0748ms.png,Noise,0,0.3056917,False,"[0.30569, 0.00473, 0.05719, 0.28374, 0.04309, 0.06609, 0.17571, 0.00482, 0.01374, 0.02449, 0.01778, 0.00293]"
131208_1000_m6fm6_chunk_208,data/lab_cnn_training/held_out_844/patches/131208_1000_m6fm6_chunk_208_1951ms.png,Short,3,0.36367312,False,"[0.08953, 0.00329, 0.18928, 0.36367, 0.03077, 0.01544, 0.28497, 0.00112, 0.00346, 0.01123, 0.00647, 0.00078]"
131205_1400_m2fm2_chunk_050,data/lab_cnn_training/held_out_844/patches/131205_1400_m2fm2_chunk_050_0829ms.png,Noise,0,0.40944734,False,"[0.40945, 0.00343, 0.03705, 0.29791, 0.03394, 0.05709, 0.11385, 0.00395, 0.01147, 0.0166, 0.01277, 0.0025]"
131211_1000_m4fm2_chunk_181,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_181_1545ms.png,Short,3,0.34780005,False,"[0.0029, 0.05945, 0.05378, 0.3478, 0.00262, 0.03395, 0.29405, 0.04174, 0.14151, 0.00752, 0.01017, 0.00452]"
131212_1000_m6fm6_chunk_027,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_027_0022ms.png,Flat,6,0.37408674,False,"[0.00161, 0.15691, 0.02825, 0.07227, 0.0044, 0.14723, 0.37409, 0.08346, 0.03896, 0.04684, 0.03662, 0.00935]"
131204_1400_m6fm6_chunk_269,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_269_1968ms.png,Step up,1,0.40868652,False,"[9e-05, 0.40869, 0.01537, 0.00168, 0.00075, 0.24245, 0.1032, 0.06809, 0.11821, 0.01239, 0.02344, 0.00564]"
131211_1800_m2fm3_chunk_156,data/lab_cnn_training/held_out_844/patches/131211_1800_m2fm3_chunk_156_0325ms.png,Noise,0,0.41015294,False,"[0.41015, 0.00407, 0.03631, 0.26864, 0.03554, 0.06064, 0.1343, 0.00428, 0.01421, 0.01636, 0.0127, 0.00278]"
131205_1400_m3fm3_chunk_023,data/lab_cnn_training/held_out_844/patches/131205_1400_m3fm3_chunk_023_1959ms.png,Down-FM,2,0.72909546,False,"[5e-05, 0.04146, 0.7291, 0.00172, 0.00122, 0.0006, 0.00254, 0.00022, 0.00154, 0.05697, 0.16424, 0.00035]"
131211_1000_m1fm4_chunk_007,data/lab_cnn_training/held_out_844/patches/131211_1000_m1fm4_chunk_007_0022ms.png,Short,3,0.32258078,False,"[0.20038, 0.0053, 0.03938, 0.32258, 0.02943, 0.09378, 0.25179, 0.0056, 0.01796, 0.01484, 0.01552, 0.00343]"
131211_1000_m3fm1_chunk_293,data/lab_cnn_training/held_out_844/patches/131211_1000_m3fm1_chunk_293_1140ms.png,Short,3,0.62763023,False,"[0.02348, 0.00302, 0.01261, 0.62763, 0.0035, 0.01924, 0.2883, 0.00247, 0.01473, 0.00158, 0.00234, 0.0011]"
131204_1400_m6fm6_chunk_178,data/lab_cnn_training/held_out_844/patches/131204_1400_m6fm6_chunk_178_1955ms.png,Short,3,0.44769222,False,"[0.01367, 0.00076, 0.2761, 0.44769, 0.01844, 0.02102, 0.2137, 9e-05, 0.00054, 0.00408, 0.00389, 2e-05]"
131211_1000_m4fm2_chunk_274,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_274_0560ms.png,Down-FM,2,0.66900367,False,"[0.00011, 0.02275, 0.669, 0.13572, 0.00119, 0.00056, 0.16591, 0.00049, 0.00066, 0.00065, 0.0029, 5e-05]"
131204_1400_m3fm3_chunk_080,data/lab_cnn_training/held_out_844/patches/131204_1400_m3fm3_chunk_080_0176ms.png,Short,3,0.6048174,False,"[0.02889, 0.0029, 0.03701, 0.60482, 0.00569, 0.01472, 0.28992, 0.00104, 0.00644, 0.00309, 0.00481, 0.00066]"
131212_1000_m6fm6_chunk_060,data/lab_cnn_training/held_out_844/patches/131212_1000_m6fm6_chunk_060_1434ms.png,Flat,6,0.7751695,False,"[0.00042, 0.00177, 0.00694, 0.20564, 0.00044, 0.00558, 0.77517, 0.00073, 0.00186, 0.00042, 0.00082, 0.0002]"
131209_1000_m5fm5_chunk_205,data/lab_cnn_training/held_out_844/patches/131209_1000_m5fm5_chunk_205_1908ms.png,Noise,0,0.82392776,False,"[0.82393, 0.00359, 0.0071, 0.10684, 0.00386, 0.01814, 0.0244, 0.00088, 0.00652, 0.00184, 0.00257, 0.00033]"
131211_1800_m1fm4_chunk_069,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_069_0193ms.png,Short,3,0.5757425,False,"[0.10306, 0.00398, 0.01035, 0.57574, 0.00686, 0.09187, 0.15409, 0.00452, 0.03733, 0.00378, 0.00622, 0.0022]"
131211_1800_m5fm5_chunk_118,data/lab_cnn_training/held_out_844/patches/131211_1800_m5fm5_chunk_118_1234ms.png,Short,3,0.27170235,False,"[0.26063, 0.00622, 0.05392, 0.2717, 0.05253, 0.08213, 0.20041, 0.00624, 0.0165, 0.02684, 0.01917, 0.00371]"
131208_1000_m6fm6_chunk_044,data/lab_cnn_training/held_out_844/patches/131208_1000_m6fm6_chunk_044_0022ms.png,Short,3,0.49722403,False,"[0.10282, 0.00286, 0.03374, 0.49722, 0.0099, 0.03607, 0.29324, 0.0027, 0.01009, 0.00517, 0.00466, 0.00152]"
131211_1000_m4fm2_chunk_027,data/lab_cnn_training/held_out_844/patches/131211_1000_m4fm2_chunk_027_0193ms.png,Short,3,0.46209204,False,"[0.01079, 0.00505, 0.0208, 0.46209, 0.00463, 0.02592, 0.44227, 0.00292, 0.01591, 0.00321, 0.00478, 0.00162]"
131217_1400_m6fm6_chunk_015,data/lab_cnn_training/held_out_844/patches/131217_1400_m6fm6_chunk_015_0052ms.png,Noise,0,0.5162796,False,"[0.51628, 0.00404, 0.02582, 0.23606, 0.02451, 0.05388, 0.10132, 0.00282, 0.01232, 0.01191, 0.00944, 0.0016]"
131204_1800_m5fm5_chunk_134,data/lab_cnn_training/held_out_844/patches/131204_1800_m5fm5_chunk_134_0022ms.png,Noise,0,0.419187,False,"[0.41919, 0.00338, 0.03488, 0.28074, 0.0326, 0.07032, 0.11947, 0.0027, 0.01012, 0.01336, 0.01164, 0.0016]"
131217_1400_m1fm4_chunk_000,data/lab_cnn_training/held_out_844/patches/131217_1400_m1fm4_chunk_000_1665ms.png,Noise,0,0.3126705,False,"[0.31267, 0.00811, 0.05067, 0.26889, 0.03079, 0.07076, 0.19198, 0.00565, 0.02309, 0.01815, 0.01616, 0.00309]"
131205_1800_m6fm6_chunk_183,data/lab_cnn_training/held_out_844/patches/131205_1800_m6fm6_chunk_183_1959ms.png,Up-FM,5,0.39350605,False,"[0.00035, 0.07302, 0.01841, 0.02572, 0.00081, 0.39351, 0.05846, 0.09106, 0.28967, 0.01135, 0.03088, 0.00677]"
131208_1400_m4fm4_chunk_032,data/lab_cnn_training/held_out_844/patches/131208_1400_m4fm4_chunk_032_0022ms.png,Two steps,7,0.496882,False,"[0.0, 0.10479, 0.0005, 0.00053, 0.0, 0.00051, 0.0001, 0.49688, 0.00727, 0.24002, 0.11853, 0.03087]"
131209_1000_m4fm4_chunk_112,data/lab_cnn_training/held_out_844/patches/131209_1000_m4fm4_chunk_112_1870ms.png,Noise,0,0.34648463,False,"[0.34648, 0.00308, 0.05299, 0.2953, 0.04112, 0.06305, 0.15681, 0.00291, 0.00824, 0.01635, 0.01192, 0.00175]"
131211_1800_m5fm5_chunk_216,data/lab_cnn_training/held_out_844/patches/131211_1800_m5fm5_chunk_216_0154ms.png,Reverse Chevron,10,0.56836,False,"[0.00074, 0.03142, 0.01918, 0.06591, 0.00087, 0.09808, 0.04379, 0.00506, 0.10052, 0.05812, 0.56836, 0.00794]"
131218_1000_m6fm6_chunk_017,data/lab_cnn_training/held_out_844/patches/131218_1000_m6fm6_chunk_017_0022ms.png,Flat,6,0.5544632,False,"[0.0002, 0.02815, 0.00342, 0.39519, 0.00023, 0.00376, 0.55446, 0.00484, 0.0077, 0.00012, 0.00032, 0.00161]"
131211_1800_m4fm2_chunk_180,data/lab_cnn_training/held_out_844/patches/131211_1800_m4fm2_chunk_180_1938ms.png,Noise,0,0.27104238,False,"[0.27104, 0.0054, 0.04877, 0.25219, 0.03314, 0.09259, 0.22892, 0.00568, 0.0206, 0.02121, 0.01695, 0.00351]"
131204_1400_m2fm2_chunk_116,data/lab_cnn_training/held_out_844/patches/131204_1400_m2fm2_chunk_116_1388ms.png,Short,3,0.5248853,False,"[0.0251, 0.02479, 0.11556, 0.52489, 0.00873, 0.04958, 0.191, 0.00466, 0.01613, 0.00878, 0.02901, 0.00178]"
131212_1000_m1fm2_chunk_021,data/lab_cnn_training/held_out_844/patches/131212_1000_m1fm2_chunk_021_1964ms.png,Short,3,0.5295102,False,"[0.0001, 0.00433, 0.00031, 0.52951, 8e-05, 0.0594, 0.38946, 0.00386, 0.01194, 0.00013, 0.00041, 0.00047]"
131211_1800_m1fm4_chunk_132,data/lab_cnn_training/held_out_844/patches/131211_1800_m1fm4_chunk_132_0022ms.png,Noise,0,0.31009844,False,"[0.3101, 0.00574, 0.04256, 0.26272, 0.03808, 0.08565, 0.19115, 0.00667, 0.01785, 0.01837, 0.01722, 0.00389]"
131217_1400_m2fm4_chunk_186,data/lab_cnn_training/held_out_844/patches/131217_1400_m2fm4_chunk_186_1955ms.png,Chevron,4,0.498609,False,"[0.00966, 0.02004, 0.13467, 0.06331, 0.49861, 0.01363, 0.01621, 0.01571, 0.02717, 0.19537, 0.00322, 0.00241]"
131217_1400_m3fm2_chunk_039,data/lab_cnn_training/held_out_844/patches/131217_1400_m3fm2_chunk_039_0022ms.png,Step up,1,0.737218,False,"[0.00011, 0.73722, 0.01773, 0.00091, 0.00041, 0.00028, 0.01103, 0.16139, 0.00058, 0.05734, 0.00693, 0.00609]"
