source_file,row,make,model,engine,filter_type,csv_oem,status,corrected_oem,error_type,verification_source,notes
expansion_filter_specs.csv,19,BMW,X2,B47D20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,19,BMW,X2,B47D20,cabin_filter,64 31 9 194 098,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,20,BMW,X4,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,20,BMW,X4,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,20,BMW,X4,B48B20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,21,BMW,X4,B47D20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,21,BMW,X4,B47D20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,21,BMW,X4,B47D20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,22,BMW,X6,B58B30,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,22,BMW,X6,B58B30,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,22,BMW,X6,B58B30,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,23,BMW,X7,B58B30,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,23,BMW,X7,B58B30,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,23,BMW,X7,B58B30,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,24,BMW,Z4,B48B20,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,24,BMW,Z4,B48B20,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,24,BMW,Z4,B48B20,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,25,BMW,M3,S58B30,oil_filter,11 42 8 575 211,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,25,BMW,M3,S58B30,air_filter,13 71 8 519 129,LIKELY_FABRICATED,,Not found in any source,,Not found. BMW air filter numbers usually end differently.
expansion_filter_specs.csv,25,BMW,M3,S58B30,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,26,BMW,i3,,cabin_filter,64 11 9 237 555,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,27,BMW,i4,,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,28,BMW,iX,,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,29,BMW,iX1,,cabin_filter,64 31 9 194 098,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,30,BMW,iX3,,cabin_filter,64 11 9 321 875,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,31,Mercedes-Benz,CLA,M270,oil_filter,270 180 01 09,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,31,Mercedes-Benz,CLA,M270,air_filter,270 094 02 04,WRONG_CORRECTED,274 094 01 04,wrong_prefix_and_suffix,"Spareto confirmed (A2740940104 with 23 products, MANN C 28 004, Filtron AP 035/7)",M270 air filter is actually A 274 094 01 04 (same as M274). The LLM used '270' prefix but the real number uses '274'. Variant is '01 04' not '02 04'. Confirmed on Spareto with both A prefix and without.
expansion_filter_specs.csv,31,Mercedes-Benz,CLA,M270,cabin_filter,246 830 03 18,WRONG_CORRECTED,246 830 00 18,wrong_variant_digit,"Spareto confirmed (A2468300018 with MANN CUK 26 007, Filtron K 1346A)",Very close! Only middle variant digit wrong: '03' should be '00'. A 246 830 00 18 confirmed on Spareto with multiple cross-references.
expansion_filter_specs.csv,32,Mercedes-Benz,CLA,M282,oil_filter,282 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,mbparts.mbusa.com lists 270-180-01-09 for 2014-2025 including W177 A-Class,M282 (1.3L turbo) shares oil filter with M270/M274 family. LLM fabricated '282' prefix matching engine code.
expansion_filter_specs.csv,32,Mercedes-Benz,CLA,M282,air_filter,177 094 02 05,WRONG_CORRECTED,282 094 00 04,wrong_prefix_and_suffix,"eBay.co.uk genuine OEM listing (A2820940004), fmic.eu, classicparts.mbusa.com (177-094-01-00 is for M270 in W177)","M282 air filter is A 282 094 00 04. LLM used '177' (chassis code for A-Class) instead of '282' (engine code). Note: 177 094 01 00 EXISTS but that's for the M270 engine in W177, not M282."
expansion_filter_specs.csv,32,Mercedes-Benz,CLA,M282,cabin_filter,177 830 00 00,NEEDS_DEALER_CHECK,,fabricated_variant,Amazon lists A2820940004 for W177/W247/C118/X243 but that's the AIR filter. Cabin filter for W177 platform not clearly confirmed.,LLM generated plausible '177 830 00 00' but this doesn't exist. The W177/W247 platform cabin filter real number needs dealer verification. Web sources suggest various numbers but no clear consensus.
expansion_filter_specs.csv,33,Mercedes-Benz,GLB,M282,oil_filter,282 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,mbparts.mbusa.com lists 270-180-01-09 for 2014-2025 including W177 A-Class,M282 (1.3L turbo) shares oil filter with M270/M274 family. LLM fabricated '282' prefix matching engine code.
expansion_filter_specs.csv,33,Mercedes-Benz,GLB,M282,air_filter,177 094 02 05,WRONG_CORRECTED,282 094 00 04,wrong_prefix_and_suffix,"eBay.co.uk genuine OEM listing (A2820940004), fmic.eu, classicparts.mbusa.com (177-094-01-00 is for M270 in W177)","M282 air filter is A 282 094 00 04. LLM used '177' (chassis code for A-Class) instead of '282' (engine code). Note: 177 094 01 00 EXISTS but that's for the M270 engine in W177, not M282."
expansion_filter_specs.csv,33,Mercedes-Benz,GLB,M282,cabin_filter,247 830 00 00,NEEDS_DEALER_CHECK,,likely_fabricated_variant,No clear confirmation found,EQB/GLB cabin filter with 247 prefix is plausible (247 is GLB chassis code) but '00 00' variant is likely wrong. Needs dealer verification.
expansion_filter_specs.csv,34,Mercedes-Benz,B-Class,M282,oil_filter,282 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,mbparts.mbusa.com lists 270-180-01-09 for 2014-2025 including W177 A-Class,M282 (1.3L turbo) shares oil filter with M270/M274 family. LLM fabricated '282' prefix matching engine code.
expansion_filter_specs.csv,34,Mercedes-Benz,B-Class,M282,air_filter,177 094 02 05,WRONG_CORRECTED,282 094 00 04,wrong_prefix_and_suffix,"eBay.co.uk genuine OEM listing (A2820940004), fmic.eu, classicparts.mbusa.com (177-094-01-00 is for M270 in W177)","M282 air filter is A 282 094 00 04. LLM used '177' (chassis code for A-Class) instead of '282' (engine code). Note: 177 094 01 00 EXISTS but that's for the M270 engine in W177, not M282."
expansion_filter_specs.csv,34,Mercedes-Benz,B-Class,M282,cabin_filter,177 830 00 00,NEEDS_DEALER_CHECK,,fabricated_variant,Amazon lists A2820940004 for W177/W247/C118/X243 but that's the AIR filter. Cabin filter for W177 platform not clearly confirmed.,LLM generated plausible '177 830 00 00' but this doesn't exist. The W177/W247 platform cabin filter real number needs dealer verification. Web sources suggest various numbers but no clear consensus.
expansion_filter_specs.csv,35,Mercedes-Benz,GLE,M264,oil_filter,264 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,"mbparts.mbusa.com, Spareto confirmed with 30+ products",M264 shares the oil filter with M270/M274 family. LLM fabricated '264' prefix. Real: A 270 180 01 09.
expansion_filter_specs.csv,35,Mercedes-Benz,GLE,M264,air_filter,167 094 00 04,NEEDS_DEALER_CHECK,,likely_fabricated,No exact match found. eBay shows A6540902801 as air filter housing for GLE W167 M256,GLE W167 uses different air filter systems per engine. The number pattern (167 + 094) follows the LLM's chassis-code prefix pattern which is often wrong. Real numbers likely differ per engine variant.
expansion_filter_specs.csv,35,Mercedes-Benz,GLE,M264,cabin_filter,167 835 00 00,WRONG_CORRECTED,167 835 02 00,wrong_variant_digit,"classicparts.mbusa.com (167-835-02-00, 2020-2025), eBay (A1678350200 NEW GENUINE)",Close! Variant '00 00' should be '02 00'. A 167 835 02 00 is the dust filter. A 167 835 04 00 is the fine particle (charcoal) variant.
expansion_filter_specs.csv,36,Mercedes-Benz,GLE,OM654,oil_filter,654 180 01 09,WRONG_CORRECTED,654 180 11 00,wrong_suffix,"mbparts.mbusa.com (654-180-11-00), idparts.com, mercedesgenuineparts.co.uk (A6541801100), eBay OEM listings",OM654 diesel has its own dedicated filter. Real is A 654 180 11 00. CSV had '01 09' suffix but real is '11 00'. Note: A6541840025 is an alternative/superseded number.
expansion_filter_specs.csv,36,Mercedes-Benz,GLE,OM654,air_filter,167 094 00 04,NEEDS_DEALER_CHECK,,likely_fabricated,No exact match found. eBay shows A6540902801 as air filter housing for GLE W167 M256,GLE W167 uses different air filter systems per engine. The number pattern (167 + 094) follows the LLM's chassis-code prefix pattern which is often wrong. Real numbers likely differ per engine variant.
expansion_filter_specs.csv,36,Mercedes-Benz,GLE,OM654,cabin_filter,167 835 00 00,WRONG_CORRECTED,167 835 02 00,wrong_variant_digit,"classicparts.mbusa.com (167-835-02-00, 2020-2025), eBay (A1678350200 NEW GENUINE)",Close! Variant '00 00' should be '02 00'. A 167 835 02 00 is the dust filter. A 167 835 04 00 is the fine particle (charcoal) variant.
expansion_filter_specs.csv,37,Mercedes-Benz,GLE Coupe,M264,oil_filter,264 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,"mbparts.mbusa.com, Spareto confirmed with 30+ products",M264 shares the oil filter with M270/M274 family. LLM fabricated '264' prefix. Real: A 270 180 01 09.
expansion_filter_specs.csv,37,Mercedes-Benz,GLE Coupe,M264,air_filter,167 094 00 04,NEEDS_DEALER_CHECK,,likely_fabricated,No exact match found. eBay shows A6540902801 as air filter housing for GLE W167 M256,GLE W167 uses different air filter systems per engine. The number pattern (167 + 094) follows the LLM's chassis-code prefix pattern which is often wrong. Real numbers likely differ per engine variant.
expansion_filter_specs.csv,37,Mercedes-Benz,GLE Coupe,M264,cabin_filter,167 835 00 00,WRONG_CORRECTED,167 835 02 00,wrong_variant_digit,"classicparts.mbusa.com (167-835-02-00, 2020-2025), eBay (A1678350200 NEW GENUINE)",Close! Variant '00 00' should be '02 00'. A 167 835 02 00 is the dust filter. A 167 835 04 00 is the fine particle (charcoal) variant.
expansion_filter_specs.csv,38,Mercedes-Benz,GLS,M256,oil_filter,256 180 00 09,WRONG_CORRECTED,256 184 00 00,wrong_part_group_digits,"hndautomotiveparts.com (A2561840000), ecstuning.com (service kit 2561840000KT4), mbpartscenter.com (256-180-32-00 alt)",M256 has its OWN oil filter (not shared with M270 family). Real is A 256 184 00 00. CSV had '180 00 09' (the old filter group code pattern) but M256 uses '184 00 00'.
expansion_filter_specs.csv,38,Mercedes-Benz,GLS,M256,air_filter,167 094 00 04,NEEDS_DEALER_CHECK,,likely_fabricated,No exact match found. eBay shows A6540902801 as air filter housing for GLE W167 M256,GLE W167 uses different air filter systems per engine. The number pattern (167 + 094) follows the LLM's chassis-code prefix pattern which is often wrong. Real numbers likely differ per engine variant.
expansion_filter_specs.csv,38,Mercedes-Benz,GLS,M256,cabin_filter,167 835 00 00,WRONG_CORRECTED,167 835 02 00,wrong_variant_digit,"classicparts.mbusa.com (167-835-02-00, 2020-2025), eBay (A1678350200 NEW GENUINE)",Close! Variant '00 00' should be '02 00'. A 167 835 02 00 is the dust filter. A 167 835 04 00 is the fine particle (charcoal) variant.
expansion_filter_specs.csv,39,Mercedes-Benz,S-Class,M274,oil_filter,274 180 00 09,WRONG_CORRECTED,270 180 01 09,wrong_prefix_and_suffix,"mbparts.mbusa.com (2014-2025 vehicles), classicparts.mbusa.com, Spareto confirmed",M274 uses the same oil filter housing as M270. The LLM fabricated '274' prefix matching the engine code instead of the actual '270' prefix. Also wrong variant: '00 09' should be '01 09'.
expansion_filter_specs.csv,39,Mercedes-Benz,S-Class,M274,air_filter,274 094 01 04,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,39,Mercedes-Benz,S-Class,M274,cabin_filter,222 830 00 18,WRONG_CORRECTED,222 830 03 18,wrong_variant_digit,eBay OEM listings (2228300318 and 2228300418),"Close! Middle variant '00' should be '03'. A 222 830 03 18 is the dust filter, A 222 830 04 18 is the charcoal variant."
expansion_filter_specs.csv,40,Mercedes-Benz,S-Class,M256,oil_filter,256 180 00 09,WRONG_CORRECTED,256 184 00 00,wrong_part_group_digits,"hndautomotiveparts.com (A2561840000), ecstuning.com (service kit 2561840000KT4), mbpartscenter.com (256-180-32-00 alt)",M256 has its OWN oil filter (not shared with M270 family). Real is A 256 184 00 00. CSV had '180 00 09' (the old filter group code pattern) but M256 uses '184 00 00'.
expansion_filter_specs.csv,40,Mercedes-Benz,S-Class,M256,air_filter,223 094 00 04,NEEDS_DEALER_CHECK,,likely_fabricated,No exact match found in search results,W223 S-Class M256 air filter not found. May share with other M256 vehicles but specific number unconfirmed.
expansion_filter_specs.csv,40,Mercedes-Benz,S-Class,M256,cabin_filter,223 830 00 00,WRONG_CORRECTED,223 830 14 00,wrong_variant_digits,"classicparts.mbusa.com (223-830-14-00, 2021-2025 vehicles)",Variant '00 00' should be '14 00'. A 223 830 14 00 confirmed on MB Classic Parts Store.
expansion_filter_specs.csv,41,Mercedes-Benz,CLS,M256,oil_filter,256 180 00 09,WRONG_CORRECTED,256 184 00 00,wrong_part_group_digits,"hndautomotiveparts.com (A2561840000), ecstuning.com (service kit 2561840000KT4), mbpartscenter.com (256-180-32-00 alt)",M256 has its OWN oil filter (not shared with M270 family). Real is A 256 184 00 00. CSV had '180 00 09' (the old filter group code pattern) but M256 uses '184 00 00'.
expansion_filter_specs.csv,41,Mercedes-Benz,CLS,M256,air_filter,213 094 01 04,NEEDS_DEALER_CHECK,,likely_fabricated,Could not find specific CLS M256 air filter number,CLS with M256 engine likely shares air filter with E-Class or uses engine-specific number. Could be 260 094 03 00 (universal M256 air filter found on MB parts) but not confirmed for CLS specifically.
expansion_filter_specs.csv,41,Mercedes-Benz,CLS,M256,cabin_filter,213 835 00 47,WRONG_CORRECTED,205 835 01 47,wrong_prefix_and_variant,"eBay OEM listing (A2058350147 for W205/W213), Spareto confirmed","E-Class W213 shares cabin filter with C-Class W205. Real is A 205 835 01 47, not '213 835 00 47'. LLM used chassis code '213' as prefix instead of shared part prefix '205'."
expansion_filter_specs.csv,42,Mercedes-Benz,G-Class,M256,oil_filter,256 180 00 09,WRONG_CORRECTED,256 184 00 00,wrong_part_group_digits,"hndautomotiveparts.com (A2561840000), ecstuning.com (service kit 2561840000KT4), mbpartscenter.com (256-180-32-00 alt)",M256 has its OWN oil filter (not shared with M270 family). Real is A 256 184 00 00. CSV had '180 00 09' (the old filter group code pattern) but M256 uses '184 00 00'.
expansion_filter_specs.csv,42,Mercedes-Benz,G-Class,M256,air_filter,463 094 01 04,NEEDS_DEALER_CHECK,,likely_fabricated,No exact match found. 260 094 03 00 is a generic M256 air filter on MB USA parts,W463 G-Class M256 air filter not confirmed. The '463' prefix matches chassis code pattern.
expansion_filter_specs.csv,42,Mercedes-Benz,G-Class,M256,cabin_filter,463 830 01 18,WRONG_CORRECTED,463 835 28 00,wrong_group_and_variant,eBay genuine listing (Genuine New Mercedes Benz G Wagon Cabin Air Filter 463-835-2800),G-Class uses '835' group (not '830') with variant '28 00'. CSV had '830 01 18'.
expansion_filter_specs.csv,43,Mercedes-Benz,SL,M256,oil_filter,256 180 00 09,WRONG_CORRECTED,256 184 00 00,wrong_part_group_digits,"hndautomotiveparts.com (A2561840000), ecstuning.com (service kit 2561840000KT4), mbpartscenter.com (256-180-32-00 alt)",M256 has its OWN oil filter (not shared with M270 family). Real is A 256 184 00 00. CSV had '180 00 09' (the old filter group code pattern) but M256 uses '184 00 00'.
expansion_filter_specs.csv,43,Mercedes-Benz,SL,M256,air_filter,232 094 00 04,NEEDS_DEALER_CHECK,,likely_fabricated,No exact match found in search results,R232 SL M256 air filter not found. Likely shares with M256 family but specific number unconfirmed.
expansion_filter_specs.csv,43,Mercedes-Benz,SL,M256,cabin_filter,232 830 00 00,NEEDS_DEALER_CHECK,,likely_fabricated,,SL R232 cabin filter. Pattern matches LLM fabrication (chassis_code + 830 00 00).
expansion_filter_specs.csv,44,Mercedes-Benz,V-Class,OM651,oil_filter,651 180 01 09,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,44,Mercedes-Benz,V-Class,OM651,air_filter,651 094 02 04,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,44,Mercedes-Benz,V-Class,OM651,cabin_filter,447 830 00 00,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,45,Mercedes-Benz,Vito,OM651,oil_filter,651 180 01 09,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,45,Mercedes-Benz,Vito,OM651,air_filter,651 094 02 04,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,45,Mercedes-Benz,Vito,OM651,cabin_filter,447 830 00 00,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,46,Mercedes-Benz,Sprinter,OM654,oil_filter,654 180 01 09,WRONG_CORRECTED,654 180 11 00,wrong_suffix,"mbparts.mbusa.com (654-180-11-00), idparts.com, mercedesgenuineparts.co.uk (A6541801100), eBay OEM listings",OM654 diesel has its own dedicated filter. Real is A 654 180 11 00. CSV had '01 09' suffix but real is '11 00'. Note: A6541840025 is an alternative/superseded number.
expansion_filter_specs.csv,46,Mercedes-Benz,Sprinter,OM654,air_filter,907 094 00 04,WRONG_CORRECTED,907 528 35 00,wrong_part_group,"mbparts.mbusa.com (9075283500, 2023-2025), idparts.com, europarts-sd.com",Sprinter OM654 air filter is A 907 528 35 00. The CSV used '094' (standard air filter group code) but Sprinter uses '528' group code. Confirmed on MB USA Parts and multiple OEM retailers.
expansion_filter_specs.csv,46,Mercedes-Benz,Sprinter,OM654,cabin_filter,907 835 00 00,WRONG_CORRECTED,906 830 02 18,wrong_prefix_and_variant,"mbparts.mbusa.com (906-830-02-18, 2010-2018 Sprinter)",Sprinter cabin filter uses '906' prefix (previous gen shared part). The W907 may use an updated number but 906 830 02 18 is the established part. MANN CU 30 012 is the aftermarket equivalent.
expansion_filter_specs.csv,47,Mercedes-Benz,EQA,,cabin_filter,243 830 00 00,NEEDS_DEALER_CHECK,,likely_fabricated,No clear confirmation found,EQA (H243) cabin filter. The '243' prefix is plausible but '830 00 00' variant is the LLM's default fabrication pattern. Needs dealer verification.
expansion_filter_specs.csv,48,Mercedes-Benz,EQB,,cabin_filter,247 830 00 00,NEEDS_DEALER_CHECK,,likely_fabricated_variant,No clear confirmation found,EQB/GLB cabin filter with 247 prefix is plausible (247 is GLB chassis code) but '00 00' variant is likely wrong. Needs dealer verification.
expansion_filter_specs.csv,49,Mercedes-Benz,EQE,,cabin_filter,295 830 00 00,NEEDS_DEALER_CHECK,,likely_fabricated,No confirmation found,EQE cabin filter. Pattern matches LLM fabrication (chassis_code + 830 00 00).
expansion_filter_specs.csv,50,Mercedes-Benz,EQS,,cabin_filter,297 830 00 00,NEEDS_DEALER_CHECK,,likely_fabricated,No confirmation found,EQS cabin filter. Pattern matches LLM fabrication (chassis_code + 830 00 00).
expansion_filter_specs.csv,51,Audi,A1,CWVA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,51,Audi,A1,CWVA,air_filter,6C0 129 620,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,51,Audi,A1,CWVA,cabin_filter,6R0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,52,Audi,A1,DKRF,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,52,Audi,A1,DKRF,air_filter,04C 129 620 C,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,52,Audi,A1,DKRF,cabin_filter,2Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,53,Audi,A5,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,53,Audi,A5,CZDA,air_filter,8W0 133 843,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,53,Audi,A5,CZDA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,54,Audi,A5,DFGA,oil_filter,03N 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,54,Audi,A5,DFGA,air_filter,8W0 133 843,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,54,Audi,A5,DFGA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,55,Audi,A6,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,55,Audi,A6,CZDA,air_filter,4G0 133 843 A,WRONG_CORRECTED,4G0 133 843,extra_suffix_A_and_possibly_wrong_generation,"parts.audiusa.com, ecstuning.com","Audi A6 air filter. 4G0 is C7 prefix. If CSV says C8, the whole number is wrong."
expansion_filter_specs.csv,55,Audi,A6,CZDA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,56,Audi,A6,DFGA,oil_filter,03N 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,56,Audi,A6,DFGA,air_filter,4G0 133 843 A,WRONG_CORRECTED,4G0 133 843,extra_suffix_A_and_possibly_wrong_generation,"parts.audiusa.com, ecstuning.com","Audi A6 air filter. 4G0 is C7 prefix. If CSV says C8, the whole number is wrong."
expansion_filter_specs.csv,56,Audi,A6,DFGA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,57,Audi,A7,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,57,Audi,A7,CZDA,air_filter,4G0 133 843 A,WRONG_CORRECTED,4G0 133 843,extra_suffix_A_and_possibly_wrong_generation,"parts.audiusa.com, ecstuning.com","Audi A6 air filter. 4G0 is C7 prefix. If CSV says C8, the whole number is wrong."
expansion_filter_specs.csv,57,Audi,A7,CZDA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,58,Audi,A7,DFGA,oil_filter,03N 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,58,Audi,A7,DFGA,air_filter,4G0 133 843 A,WRONG_CORRECTED,4G0 133 843,extra_suffix_A_and_possibly_wrong_generation,"parts.audiusa.com, ecstuning.com","Audi A6 air filter. 4G0 is C7 prefix. If CSV says C8, the whole number is wrong."
expansion_filter_specs.csv,58,Audi,A7,DFGA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,59,Audi,A8,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,59,Audi,A8,CZDA,air_filter,4M0 133 843 B,LIKELY_FABRICATED,,wrong_prefix_for_model,Audi parts portal,"Audi A8 air filter. 4M0 is Q7/Q8 prefix, not A8. A8 uses 4H0 prefix."
expansion_filter_specs.csv,59,Audi,A8,CZDA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,60,Audi,TT,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,60,Audi,TT,CZDA,air_filter,5Q0 129 620 B,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,60,Audi,TT,CZDA,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,61,Audi,Q2,DKRF,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,61,Audi,Q2,DKRF,air_filter,04C 129 620 C,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,61,Audi,Q2,DKRF,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,62,Audi,Q2,CZDA,oil_filter,04E 115 561 H,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,62,Audi,Q2,CZDA,air_filter,5Q0 129 620 B,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,62,Audi,Q2,CZDA,cabin_filter,5Q0 819 653,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,63,Audi,Q7,CZPA,oil_filter,06L 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,63,Audi,Q7,CZPA,air_filter,4M0 133 843 B,LIKELY_FABRICATED,,wrong_prefix_for_model,Audi parts portal,"Audi A8 air filter. 4M0 is Q7/Q8 prefix, not A8. A8 uses 4H0 prefix."
expansion_filter_specs.csv,63,Audi,Q7,CZPA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,64,Audi,Q7,DFGA,oil_filter,03N 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,64,Audi,Q7,DFGA,air_filter,4M0 133 843 B,LIKELY_FABRICATED,,wrong_prefix_for_model,Audi parts portal,"Audi A8 air filter. 4M0 is Q7/Q8 prefix, not A8. A8 uses 4H0 prefix."
expansion_filter_specs.csv,64,Audi,Q7,DFGA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,65,Audi,Q8,CZPA,oil_filter,06L 115 562,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,65,Audi,Q8,CZPA,air_filter,4M0 133 843 B,LIKELY_FABRICATED,,wrong_prefix_for_model,Audi parts portal,"Audi A8 air filter. 4M0 is Q7/Q8 prefix, not A8. A8 uses 4H0 prefix."
expansion_filter_specs.csv,65,Audi,Q8,CZPA,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,66,Audi,Q8 e-tron,,cabin_filter,4M0 819 439 A,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,67,Volvo,XC90,B4204T23,oil_filter,31372212,VERIFIED_EXISTS,,,Spareto OE lookup,
expansion_filter_specs.csv,67,Volvo,XC90,B4204T23,air_filter,31370089,VERIFIED_EXISTS,,,Spareto OE lookup,
